client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,num_properties,total_investment,avg_sale_price,avg_floor_area,max_sale_price,unit_categories,age,is_investor,loan_applied_flag,price_per_sqft
C0145,Individual,Emely,Watts,,F,Usa,California,Home,4,No,Website,5.0,1746571.55,349314.31,1297.3200000000002,499388.61,"Apartment,Office",53.36755646817248,0,0,269.25840193629944
C0146,Individual,Hazel,Ayers,1963-02-01,M,Usa,Colorado,Home,2,No,Website,4.0,1481536.3900000001,370384.09750000003,1242.6425,540074.5,Apartment,60.91444216290212,0,0,298.06166898363773
C0147,Individual,Cedric,Goodwin,,M,Usa,Utah,Home,4,No,Client,5.0,1398309.27,279661.854,1000.47,509124.24,"Apartment,Office",53.36755646817248,0,0,279.53047467690186
C0148,Individual,Dayton,Hatfield,,M,Usa,Colorado,Investment,4,Yes,Agency,4.0,1700383.7,425095.925,1413.5925,597216.83,Apartment,53.36755646817248,1,1,300.7202747609371
C0149,Individual,Piotr,Aleksandrov,1955-12-02,M,Russia,Krasnodar Krai,Investment,3,No,Agency,4.0,1049009.0,262252.25,906.4850000000001,343513.68,"Apartment,Office",68.08213552361396,1,0,289.3067728644158
C0150,Individual,Memphis,Mcconnell,,M,Usa,California,Home,2,Yes,Website,4.0,1846066.58,461516.645,1500.95,543777.59,Apartment,53.36755646817248,0,1,307.4830240847463
C0151,Individual,Arabella,Ferrell,,F,Usa,Oregon,Home,1,No,Agency,5.0,1589086.32,317817.264,1123.442,537546.81,Apartment,53.36755646817248,0,0,282.89601421346185
C0152,Individual,Sincere,Hansen,,F,Usa,California,Investment,2,Yes,Agency,7.0,2539205.93,362743.7042857143,1212.7585714285713,603518.77,Apartment,53.36755646817248,1,1,299.10627954450956
C0153,Individual,Lara,Carrillo,,F,Usa,California,Home,5,No,Website,5.0,1560375.26,312075.052,944.0319999999999,570549.18,Apartment,53.36755646817248,0,0,330.57677282126036
C0154,Individual,Valentina,Simpson,,F,Usa,California,Home,4,Yes,Agency,5.0,2142457.31,428491.462,1390.49,669332.95,"Apartment,Office",53.36755646817248,0,1,308.1586073973923
C0155,Company,Kamd,Co,,M,Usa,California,Investment,5,No,Agency,5.0,1622885.53,324577.106,1097.394,512459.69,"Apartment,Office",53.36755646817248,1,0,295.7708042872478
C0156,Individual,Case,Sanchez,,F,Usa,California,Home,5,No,Website,4.0,1344903.47,336225.8675,1102.105,409183.72,"Apartment,Office",53.36755646817248,0,0,305.0760748748985
C0157,Individual,Van,Charles,,M,Usa,Colorado,Home,2,Yes,Client,4.0,1060400.03,265100.0075,830.7675,431549.73,Apartment,53.36755646817248,0,1,319.1025256765581
C0158,Individual,Emmy,Singh,1979-12-03,F,Usa,Virginia,Investment,3,Yes,Agency,4.0,1439477.66,359869.415,1131.4975,551363.7,"Apartment,Office",44.07939767282683,1,1,318.04702617548867
C0159,Individual,Colin,Campos,,M,Usa,California,Home,3,No,Website,4.0,1596507.45,399126.8625,1336.7325,477228.5,Apartment,53.36755646817248,0,0,298.5839444316645
C0160,Individual,Anya,Stephenson,1959-06-11,F,Usa,California,Home,4,No,Website,5.0,1679716.96,335943.392,1144.06,514747.26,"Apartment,Office",64.55852156057495,0,0,293.6414104155377
C0161,Individual,Parker,Poole,1951-11-10,M,Usa,California,Home,5,No,Website,9.0,2534264.26,281584.91777777777,939.4144444444444,411233.36,"Apartment,Office",72.14236824093086,0,0,299.7451438425592
C0162,Individual,Ivan,Bright,,M,Usa,California,Home,4,No,Website,4.0,1135363.52,283840.88,983.24,434121.6,"Apartment,Office",53.36755646817248,0,0,288.6791424270778
C0163,Individual,Larry,Turner,,M,Usa,Utah,Investment,5,Yes,Agency,4.0,1506594.21,376648.5525,1307.32,472632.31,"Apartment,Office",53.36755646817248,1,1,288.1073895450234
C0164,Individual,Matthew,Nelson,,M,Usa,Arizona,Home,5,No,Website,4.0,1436152.54,359038.135,1196.7975,513021.02,Apartment,53.36755646817248,0,0,299.99906834698436
C0165,Individual,Mary,Hall,1956-07-11,F,Usa,California,Home,3,Yes,Website,3.0,1276849.33,425616.44333333336,1357.1933333333334,539711.96,Apartment,67.47433264887064,0,1,313.60045240422636
C0166,Individual,Carolyn,Weaver,,F,Usa,Arizona,Home,4,Yes,Agency,4.0,1273643.37,318410.8425,1025.3225,602056.71,Apartment,53.36755646817248,0,1,310.5470156950618
C0167,Individual,Grace,Green,1955-02-02,F,Uk,Scotland,Home,3,Yes,Website,7.0,2749577.33,392796.7614285714,1320.3814285714286,535236.81,"Apartment,Office",68.91170431211499,0,1,297.4873418611721
C0168,Individual,Pamela,Sanders,1960-06-06,F,Usa,Nevada,Home,3,No,Agency,4.0,1491785.87,372946.4675,1329.6025,475258.58,Apartment,63.57015742642026,0,0,280.4947098850973
C0169,Individual,Terry,Turner,,M,Usa,Ohio,Investment,5,Yes,Agency,3.0,688864.2,229621.4,845.8633333333333,311647.12,"Apartment,Office",53.36755646817248,1,1,271.46394807671845
C0170,Individual,Jacob,Jones,,M,Usa,California,Home,5,No,Website,3.0,1161316.17,387105.38999999996,1339.7466666666667,525251.32,Apartment,53.36755646817248,0,0,288.93924473283505
C0171,Individual,Julie,Sanders,1991-05-05,F,Usa,Washington,Investment,5,Yes,Client,4.0,1278753.71,319688.4275,1070.72,373786.79,Apartment,32.65982203969884,1,1,298.57332215705316
C0172,Individual,Catherine,Carter,,F,Usa,Washington,Home,1,Yes,Agency,4.0,1681471.9100000001,420367.97750000004,1572.79,484259.13,"Apartment,Office",53.36755646817248,0,1,267.2753371397326
C0173,Individual,Amber,Wilson,,F,Usa,Arizona,Home,5,Yes,Agency,8.0,2619968.43,327496.05375,1074.5925,521184.68,Apartment,53.36755646817248,0,1,304.7630183069396
C0174,Individual,Rachel,Harris,1982-07-06,F,Usa,California,Investment,3,No,Client,3.0,865359.73,288453.24333333335,869.7866666666667,386354.65,Apartment,41.489390828199866,1,0,331.6367730018089
C0175,Individual,Brandon,Alexander,1962-04-05,M,Usa,Washington,Home,5,No,Agency,4.0,1606138.1199999999,401534.52999999997,1313.38,634424.32,"Apartment,Office",61.74127310061601,0,0,305.72608841310205
C0176,Individual,Hannah,Williams,,F,Usa,California,Home,2,No,Website,6.0,2681927.91,446987.98500000004,1514.8,526217.19,Apartment,53.36755646817248,0,0,295.0805287826776
C0177,Individual,Sarah,Hansen,1951-03-05,F,Uk,England,Home,5,Yes,Website,7.0,2269897.21,324271.02999999997,1160.9514285714286,524447.11,"Apartment,Office",72.8268309377139,0,1,279.3148981254291
C0178,Individual,Laura,Chavez,,F,Usa,Virginia,Home,4,No,Agency,7.0,2665917.96,380845.42285714287,1284.9985714285715,548503.64,"Apartment,Office",53.36755646817248,0,0,296.3780904703618
C0179,Individual,Ashley,Turner,1986-02-11,F,Usa,Oregon,Investment,2,No,Website,8.0,2131372.11,266421.51375,947.5450000000001,358234.23,"Apartment,Office",37.88637919233402,1,0,281.17030193816646
C0180,Individual,Jacob,Wilson,,M,Usa,California,Home,2,Yes,Agency,7.0,2660292.37,380041.76714285713,1249.51,542668.47,"Apartment,Office",53.36755646817248,0,1,304.1526415497732
C0181,Individual,Lawrence,Peterson,,M,Usa,Texas,Home,2,Yes,Website,7.0,2047189.62,292455.66000000003,974.1771428571428,350173.43,"Apartment,Office",53.36755646817248,0,1,300.2078853361959
C0182,Individual,Virginia,Bennett,1971-12-02,F,Germany,North Rhine-Westphalia,Investment,1,Yes,Website,8.0,3082362.35,385295.29375,1246.94625,642233.35,Apartment,52.082135523613964,1,1,308.99110025793016
C0183,Individual,Nicholas,Green,,M,Usa,Nevada,Home,3,No,Website,7.0,1883106.92,269015.27428571426,907.1042857142857,330298.49,Apartment,53.36755646817248,0,0,296.56488071146333
C0184,Individual,Peter,Pierce,,M,Usa,Florida,Home,1,No,Website,6.0,2618938.16,436489.69333333336,1481.7150000000001,575737.82,Apartment,53.36755646817248,0,0,294.5841091797905
C0185,Individual,Andrea,Nelson,1945-07-02,F,Usa,Nevada,Home,4,Yes,Agency,7.0,2491911.81,355987.40142857144,1137.2942857142857,559547.45,Apartment,78.4996577686516,0,1,313.01256490969797
C0186,Individual,Carol,Green,1982-04-02,F,Usa,Virginia,Home,1,No,Website,8.0,2674286.63,334285.82875,1100.27125,535134.61,Apartment,41.74948665297741,0,0,303.82128838684093
C0187,Individual,Cheryl,Kim,,F,Usa,Florida,Home,1,No,Website,6.0,2066651.1400000001,344441.8566666667,1135.37,535002.72,"Apartment,Office",53.36755646817248,0,0,303.37410418336464
C0188,Individual,Jose,Martin,1940-10-08,M,Usa,Oregon,Home,5,Yes,Website,7.0,2891447.6,413063.9428571429,1263.962857142857,615305.89,"Apartment,Office",83.23066392881589,0,1,326.800697127176
C0189,Individual,Anna,Adams,1958-12-11,F,Usa,California,Home,2,No,Agency,7.0,2209659.42,315665.6314285714,1024.6857142857143,631227.87,"Apartment,Office",65.056810403833,0,0,308.0609273923712
C0190,Individual,Karen,Johnson,,F,Usa,California,Home,2,No,Website,7.0,2276701.17,325243.02428571426,1049.1542857142856,518963.51,"Apartment,Office",53.36755646817248,0,0,310.00495228810144
C0191,Individual,Sarah,Turner,1977-05-06,F,Usa,Florida,Home,3,No,Agency,8.0,2172926.7600000002,271615.84500000003,913.8512499999999,374700.13,"Apartment,Office",46.65571526351814,0,0,297.22106852729047
C0192,Individual,Margaret,Moore,1984-02-04,F,Belgium,Brussels,Investment,2,Yes,Website,7.0,2900509.0999999996,414358.4428571428,1304.7214285714288,609045.19,"Apartment,Office",39.90691307323751,1,1,317.5838411045597
C0193,Individual,Sharon,Campbell,1968-08-09,F,Usa,California,Investment,4,Yes,Website,7.0,1933778.2399999998,276254.03428571427,962.7214285714286,525419.08,"Apartment,Office",55.39493497604381,1,1,286.9511637396962
C0194,Individual,Jonathan,Hall,,M,France,Ile-De-France,Home,5,Yes,Website,7.0,2759372.27,394196.03857142857,1237.292857142857,610038.08,"Apartment,Office",53.36755646817248,0,1,318.5955825217497
C0195,Individual,Sean,Jones,,M,Usa,California,Home,2,Yes,Website,7.0,2102233.85,300319.12142857147,1029.2714285714285,486957.94,"Apartment,Office",53.36755646817248,0,1,291.7783522325085
C0196,Individual,Alexander,Adams,,M,Usa,Nevada,Investment,5,No,Agency,6.0,2611736.44,435289.4066666667,1411.9466666666667,605691.78,Apartment,53.36755646817248,1,0,308.2902611996676
C0197,Individual,Kevin,Wright,1944-07-01,M,Usa,Virginia,Home,4,No,Client,8.0,2775768.6,346971.075,1082.87,590525.42,Apartment,79.50171115674196,0,0,320.41803263549644
C0198,Individual,Michelle,White,,F,Usa,California,Home,4,No,Website,8.0,2399689.67,299961.20875,997.5475,510536.52,Apartment,53.36755646817248,0,0,300.6986722436776
C0199,Individual,Ryan,Brown,,M,Usa,California,Home,3,No,Agency,7.0,2582959.87,368994.26714285713,1162.7385714285715,596863.29,"Apartment,Office",53.36755646817248,0,0,317.34929605844326
C0200,Individual,Linda,Harris,1944-05-06,F,Usa,California,Home,1,No,Agency,4.0,1071359.3900000001,267839.84750000003,920.7075,410486.46,Apartment,79.65503080082135,0,0,290.9065555564607
C0201,Individual,Lauren,Weaver,,F,Usa,California,Home,1,No,Agency,4.0,1298787.54,324696.885,1147.435,402705.53,"Apartment,Office",53.36755646817248,0,0,282.9762775233456
C0202,Individual,Jack,Reyes,1996-11-11,M,Canada,British Columbia,Home,1,No,Website,3.0,1019272.5900000001,339757.53,1049.3799999999999,446358.88,"Apartment,Office",27.137577002053387,0,0,323.76977834530874
C0203,Individual,Christine,Brooks,,F,Usa,California,Home,4,No,Client,4.0,1242478.83,310619.7075,916.0375,596471.37,Apartment,53.36755646817248,0,0,339.0906021860459
C0204,Individual,Joyce,Pierce,1947-01-10,F,Usa,California,Home,5,No,Agency,3.0,934432.98,311477.66,1042.7266666666667,354252.16,"Apartment,Office",76.97467488021903,0,0,298.71458164172134
C0205,Individual,Kelly,Nelson,,F,Mexico,Puebla,Home,1,Yes,Agency,3.0,949224.48,316408.16,1072.7266666666667,390197.22,"Apartment,Office",53.36755646817248,0,1,294.9569259643649
C0206,Individual,Nancy,Roberts,1957-05-08,F,Usa,California,Home,1,Yes,Agency,3.0,853060.9299999999,284353.6433333333,851.4266666666667,378709.68,Apartment,66.65023956194388,0,1,333.9731470316488
C0207,Individual,Kyle,Gray,,M,Usa,Virginia,Investment,4,No,Website,3.0,889948.76,296649.58666666667,1104.51,533390.74,Apartment,53.36755646817248,1,0,268.58026334452984
C0208,Individual,Mark,James,,M,France,Provence,Home,4,Yes,Agency,4.0,1199654.38,299913.595,997.4100000000001,528026.75,"Apartment,Office",53.36755646817248,0,1,300.69238828565983
C0209,Individual,Kyle,Moore,,M,Usa,Arizona,Investment,3,No,Agency,4.0,979868.13,244967.0325,794.1275,277921.61,"Apartment,Office",53.36755646817248,1,0,308.47317653651334
C0210,Individual,Janice,Price,,F,Usa,Colorado,Home,2,No,Website,4.0,1346156.55,336539.1375,1135.53,567823.18,Apartment,53.36755646817248,0,0,296.37185939605297
C0211,Individual,Amy,Evans,,F,Usa,California,Home,3,No,Agency,4.0,1254240.07,313560.0175,1053.27,514096.93,"Apartment,Office",53.36755646817248,0,0,297.7014606890921
C0212,Individual,Jacob,Wood,,M,Usa,California,Home,4,No,Agency,3.0,1068278.76,356092.92,1224.68,408993.51,Apartment,53.36755646817248,0,0,290.7640526504883
C0213,Individual,Jason,Gray,,M,Usa,Florida,Investment,5,No,Agency,3.0,809691.13,269897.04333333333,897.3100000000001,361389.54,"Apartment,Office",53.36755646817248,1,0,300.7846154989171
C0214,Individual,Helen,Wood,,F,Belgium,Brussels,Investment,5,No,Website,3.0,1070534.6400000001,356844.88000000006,1179.5233333333333,481085.34,Apartment,53.36755646817248,1,0,302.5331249629088
C0215,Individual,Lauren,Foster,1999-07-11,F,Germany,Hamburg,Investment,4,No,Website,3.0,1032856.46,344285.48666666663,1110.27,501616.65,Apartment,24.476386036960985,1,0,310.0916773997916
C0216,Individual,Albert,Hansen,,M,Usa,Utah,Home,1,No,Website,4.0,1352642.3399999999,338160.58499999996,1063.04,392569.11,"Apartment,Office",53.36755646817248,0,0,318.1071126204094
C0217,Individual,Deborah,Miller,1984-07-11,F,Usa,Colorado,Home,3,No,Website,4.0,1238434.91,309608.7275,1019.1225,512052.93,Apartment,39.474332648870636,0,0,303.7993249094196
C0218,Individual,Shirley,Anderson,,F,Usa,California,Home,2,No,Website,3.0,836639.27,278879.75666666665,913.6700000000001,371174.41,"Apartment,Office",53.36755646817248,0,0,305.23028737582126
C0219,Individual,William,Turner,,M,Usa,California,Home,4,No,Website,4.0,1267653.57,316913.3925,1035.1925,639093.49,"Apartment,Office",53.36755646817248,0,0,306.13957548958285
C0220,Individual,Walter,Phillips,1951-06-06,M,Canada,Ontario,Investment,1,No,Website,3.0,1060812.68,353604.2266666666,1101.55,521703.52,Apartment,72.57221081451061,1,0,321.00606115624953
C0221,Company,Atlas,Co,,F,Usa,California,Home,5,No,Website,4.0,1377133.5999999999,344283.39999999997,1186.5225,538973.07,Apartment,53.36755646817248,0,0,290.1617120619288
C0222,Individual,Christopher,Stone,1956-11-08,M,Usa,Utah,Investment,3,No,Agency,3.0,1223560.82,407853.6066666667,1517.47,421263.63,Apartment,67.14579055441479,1,0,268.7721053244326
C0223,Individual,Patrick,Hansen,1973-11-12,M,Usa,Colorado,Investment,3,Yes,Website,4.0,969341.87,242335.4675,837.5225,304478.01,Apartment,50.13552361396304,1,1,289.34800856096405
C0224,Individual,Nathan,Richardson,,M,Usa,Colorado,Home,5,No,Website,3.0,1189255.63,396418.5433333333,1330.2166666666667,539103.37,Apartment,53.36755646817248,0,0,298.0105070602533
C0225,Individual,Evelyn,Reyes,,F,Usa,California,Home,1,Yes,Agency,4.0,1120626.94,280156.735,905.7525,405353.74,"Apartment,Office",53.36755646817248,0,1,309.30826577900694
C0226,Individual,Julia,Jordan,1958-07-11,F,Usa,Colorado,Home,2,No,Website,3.0,1571251.03,523750.3433333333,1599.3433333333332,675765.41,Apartment,65.4757015742642,0,0,327.4783671631899
C0227,Individual,Rachel,Evans,,F,Usa,Arizona,Home,5,Yes,Website,3.0,942245.37,314081.79,1104.51,499753.6,Apartment,53.36755646817248,0,1,284.36301165222585
C0228,Individual,Hannah,Owens,,F,Usa,Oregon,Investment,4,No,Website,3.0,606605.72,202201.90666666665,610.62,306527.75,"Apartment,Office",53.36755646817248,1,0,331.1419649973251
C0229,Individual,Jose,Turner,,M,Usa,Colorado,Investment,5,No,Website,3.0,892220.13,297406.71,900.46,355384.51,Apartment,53.36755646817248,1,0,330.2830886435822
C0230,Company,Forsyte,Co,,M,Usa,Nevada,Investment,4,Yes,Website,4.0,1457429.02,364357.255,1104.2925,567272.16,Apartment,53.36755646817248,1,1,329.9463276260592
C0231,Individual,Ronald,Rogers,,M,Denmark,Central Denmark,Investment,2,Yes,Website,3.0,729893.08,243297.69333333333,849.6366666666667,367286.05,Apartment,53.36755646817248,1,1,286.3549831104276
C0232,Individual,Megan,Kim,1962-05-04,F,Usa,California,Home,3,Yes,Website,4.0,1276710.4900000002,319177.62250000006,1036.6525,556388.88,Apartment,61.661875427789184,0,1,307.89258936818277
C0233,Individual,Larry,Garcia,1997-09-10,M,France,Provence,Home,4,Yes,Website,4.0,1105806.54,276451.635,914.3125,427127.89,Apartment,26.308008213552363,0,1,302.36011757468043
C0234,Individual,Andrea,Hughes,1979-03-02,F,Usa,New York,Home,1,Yes,Website,3.0,839967.04,279989.01333333337,973.09,439529.6,Apartment,44.83504449007529,0,1,287.7318781750232
C0235,Individual,Kenneth,Allen,1949-10-10,M,Usa,California,Home,5,No,Website,4.0,1268586.58,317146.645,1092.085,427566.1,Apartment,74.2258726899384,0,0,290.40472582262373
C0236,Individual,Gerald,Howard,1972-08-10,M,Canada,Manitoba,Home,3,No,Agency,3.0,1321475.69,440491.89666666667,1449.5,627817.81,"Apartment,Office",51.39219712525667,0,0,303.8923053926641
C0237,Individual,Jason,Nelson,1984-11-03,M,Usa,California,Home,5,Yes,Website,3.0,1392353.31,464117.77,1630.1366666666665,501441.18,Apartment,39.15947980835045,0,1,284.71095675004756
C0238,Individual,Amber,Patterson,1982-01-08,F,Usa,Virginia,Home,4,Yes,Agency,3.0,1125732.72,375244.24,1125.17,472802.29,Apartment,41.97946611909651,0,1,333.5000399939564
C0239,Individual,Megan,Baker,,F,Usa,Oregon,Home,3,Yes,Website,4.0,1352763.67,338190.9175,1011.5799999999999,561242.82,"Apartment,Office",53.36755646817248,0,1,334.3194977164436
C0240,Individual,Amber,Morales,,F,Usa,Colorado,Investment,3,No,Website,3.0,935028.28,311676.0933333333,1022.67,414273.14,"Apartment,Office",53.36755646817248,1,0,304.7670248793192
C0241,Individual,Kelly,Anderson,,F,Mexico,Nuevo Leon,Home,5,Yes,Website,3.0,1025934.71,341978.23666666663,1110.27,486971.08,Apartment,53.36755646817248,0,1,308.01357927951454
C0242,Individual,Stephen,Peterson,,M,Usa,Utah,Home,3,Yes,Agency,4.0,1358315.73,339578.9325,1191.1025,478633.51,"Apartment,Office",53.36755646817248,0,1,285.09631412913666
C0243,Individual,Nancy,Patterson,1978-07-11,F,Usa,Utah,Home,2,No,Website,4.0,1382777.8900000001,345694.47250000003,1286.2725,497893.52,Apartment,45.4757015742642,0,0,268.7567933699897
C0244,Individual,Joyce,Pierce,1998-08-03,F,Usa,California,Home,1,No,Website,3.0,1046652.28,348884.0933333333,1095.0333333333335,540440.51,"Apartment,Office",25.412731006160165,0,0,318.6059115399835
C0245,Individual,Sean,Long,1974-01-07,M,Usa,Nevada,Investment,4,No,Agency,3.0,1354584.5,451528.1666666667,1439.256666666667,648020.11,Apartment,49.98220396988364,1,0,313.72317191513207
C0246,Individual,Stephen,Pierce,,M,France,Normandy,Home,1,Yes,Agency,3.0,1024485.26,341495.08666666667,1117.9399999999998,369524.95,"Apartment,Office",53.36755646817248,0,1,305.46817062334895
C0247,Individual,Kevin,Morris,,M,Usa,California,Home,1,No,Website,4.0,1696540.52,424135.13,1458.93,553756.62,Apartment,53.36755646817248,0,0,290.71657310494675
C0248,Individual,Carl,Collins,1968-12-09,M,Usa,Florida,Home,4,Yes,Agency,3.0,1035934.63,345311.54333333333,1224.68,371257.45,"Apartment,Office",55.06091718001369,0,1,281.9606291711576
C0249,Individual,Stephanie,Montgomery,1968-12-05,F,Usa,California,Investment,4,No,Agency,4.0,1142995.52,285748.88,1027.3249999999998,489564.98,Apartment,55.07186858316222,1,0,278.1484729759327
C0250,Individual,Justin,Stewart,,M,Uk,England,Home,2,No,Agency,3.0,982306.66,327435.55333333334,1076.69,459717.65,Apartment,53.36755646817248,0,0,304.11311829155403
C0251,Individual,Janice,Chavez,1976-08-11,F,Usa,Utah,Home,5,No,Website,3.0,463611.95,154537.31666666668,564.01,211507.17,Apartment,47.389459274469544,0,0,273.9974764040827
C0252,Individual,Elizabeth,Rogers,,F,Usa,Nevada,Investment,2,No,Website,3.0,1082221.48,360740.49333333335,1209.64,527700.01,"Apartment,Office",53.36755646817248,1,0,298.2213661364814
C0253,Individual,Betty,Hughes,,F,Usa,Virginia,Home,4,No,Website,4.0,1239226.11,309806.5275,1052.8325,486893.64,Apartment,53.36755646817248,0,0,294.2600342409643
